2025-07-23 00:07:39,337 - INFO - 🚗 Starting Production Citation GPS Processing
2025-07-23 00:07:39,337 - INFO - ============================================================
2025-07-23 00:07:39,337 - INFO - Loading citations from file: temp_citations_for_geocoding.csv
2025-07-23 00:07:46,237 - INFO - ✅ Loaded 493064 citations from file
2025-07-23 00:07:46,239 - INFO - Processing 493064 citations in batches of 200
2025-07-23 00:07:46,239 - INFO - Processing batch 1: citations 1-200 of 493064
2025-07-23 00:07:47,139 - INFO - Processed 10 citations. Success rate: 90.0% (H:9, M:0, F:1)
2025-07-23 00:12:03,937 - INFO - Processed 4650 citations. Success rate: 95.4% (H:4346, M:90, F:214)
2025-07-23 00:12:04,506 - INFO - Processed 4660 citations. Success rate: 95.4% (H:4356, M:90, F:214)
2025-07-23 00:12:05,040 - INFO - Processed 4670 citations. Success rate: 95.4% (H:4366, M:90, F:214)
2025-07-23 00:12:05,549 - INFO - Processed 4680 citations. Success rate: 95.4% (H:4374, M:92, F:214)
2025-07-23 00:12:06,088 - INFO - Processed 4690 citations. Success rate: 95.4% (H:4384, M:92, F:214)
2025-07-23 00:12:06,627 - INFO - Processed 4700 citations. Success rate: 95.4% (H:4394, M:92, F:214)
2025-07-23 00:12:07,190 - INFO - Processed 4710 citations. Success rate: 95.4% (H:4403, M:92, F:215)
2025-07-23 00:12:07,750 - INFO - Processed 4720 citations. Success rate: 95.4% (H:4413, M:92, F:215)
2025-07-23 00:12:08,210 - INFO - Processed 4730 citations. Success rate: 95.5% (H:4423, M:92, F:215)
2025-07-23 00:12:08,760 - INFO - Processed 4740 citations. Success rate: 95.5% (H:4433, M:92, F:215)
2025-07-23 00:12:09,276 - INFO - Processed 4750 citations. Success rate: 95.5% (H:4443, M:92, F:215)
2025-07-23 00:12:09,835 - INFO - Processed 4760 citations. Success rate: 95.5% (H:4452, M:93, F:215)
2025-07-23 00:12:10,348 - INFO - Processed 4770 citations. Success rate: 95.5% (H:4461, M:94, F:215)
2025-07-23 00:12:10,914 - INFO - Processed 4780 citations. Success rate: 95.5% (H:4471, M:94, F:215)
2025-07-23 00:12:11,448 - INFO - Processed 4790 citations. Success rate: 95.5% (H:4477, M:98, F:215)
2025-07-23 00:12:11,963 - INFO - Processed 4800 citations. Success rate: 95.5% (H:4485, M:99, F:216)
2025-07-23 00:12:11,964 - INFO - Batch completed: 195/200 success (97.5%)
2025-07-23 00:12:11,964 - INFO - Processing batch 25: citations 4801-5000 of 493064
2025-07-23 00:12:12,852 - INFO - Processed 4810 citations. Success rate: 95.5% (H:4493, M:100, F:217)
2025-07-23 00:12:13,420 - INFO - Processed 4820 citations. Success rate: 95.5% (H:4502, M:100, F:218)
2025-07-23 00:12:13,950 - INFO - Processed 4830 citations. Success rate: 95.5% (H:4512, M:100, F:218)
2025-07-23 00:12:14,453 - INFO - Processed 4840 citations. Success rate: 95.4% (H:4519, M:100, F:221)
2025-07-23 00:12:14,976 - INFO - Processed 4850 citations. Success rate: 95.4% (H:4528, M:100, F:222)
2025-07-23 00:12:15,536 - INFO - Processed 4860 citations. Success rate: 95.4% (H:4537, M:100, F:223)
2025-07-23 00:12:16,067 - INFO - Processed 4870 citations. Success rate: 95.4% (H:4545, M:100, F:225)
2025-07-23 00:12:16,599 - INFO - Processed 4880 citations. Success rate: 95.3% (H:4550, M:100, F:230)
2025-07-23 00:12:17,133 - INFO - Processed 4890 citations. Success rate: 95.3% (H:4558, M:100, F:232)
2025-07-23 00:12:17,681 - INFO - Processed 4900 citations. Success rate: 95.2% (H:4566, M:100, F:234)
2025-07-23 00:12:18,243 - INFO - Processed 4910 citations. Success rate: 95.2% (H:4576, M:100, F:234)
2025-07-23 00:12:18,752 - INFO - Processed 4920 citations. Success rate: 95.2% (H:4586, M:100, F:234)
2025-07-23 00:12:19,314 - INFO - Processed 4930 citations. Success rate: 95.3% (H:4596, M:100, F:234)
2025-07-23 00:12:19,848 - INFO - Processed 4940 citations. Success rate: 95.3% (H:4606, M:100, F:234)
2025-07-23 00:12:20,360 - INFO - Processed 4950 citations. Success rate: 95.3% (H:4616, M:100, F:234)
2025-07-23 00:12:20,894 - INFO - Processed 4960 citations. Success rate: 95.3% (H:4626, M:100, F:234)
2025-07-23 00:12:21,492 - INFO - Processed 4970 citations. Success rate: 95.3% (H:4636, M:100, F:234)
2025-07-23 00:12:22,053 - INFO - Processed 4980 citations. Success rate: 95.3% (H:4646, M:100, F:234)
2025-07-23 00:12:22,526 - INFO - Processed 4990 citations. Success rate: 95.3% (H:4656, M:100, F:234)
2025-07-23 00:12:23,052 - INFO - Processed 5000 citations. Success rate: 95.3% (H:4666, M:100, F:234)
2025-07-23 00:12:23,053 - INFO - Batch completed: 182/200 success (91.0%)
2025-07-23 00:12:23,054 - INFO - Processing batch 26: citations 5001-5200 of 493064
2025-07-23 00:12:23,965 - INFO - Processed 5010 citations. Success rate: 95.3% (H:4676, M:100, F:234)
2025-07-23 00:12:24,521 - INFO - Processed 5020 citations. Success rate: 95.3% (H:4686, M:100, F:234)
2025-07-23 00:12:25,037 - INFO - Processed 5030 citations. Success rate: 95.3% (H:4695, M:101, F:234)
2025-07-23 00:12:25,536 - INFO - Processed 5040 citations. Success rate: 95.4% (H:4705, M:101, F:234)
2025-07-23 00:12:26,087 - INFO - Processed 5050 citations. Success rate: 95.4% (H:4715, M:101, F:234)
2025-07-23 00:12:26,647 - INFO - Processed 5060 citations. Success rate: 95.4% (H:4725, M:101, F:234)
2025-07-23 00:12:27,154 - INFO - Processed 5070 citations. Success rate: 95.4% (H:4735, M:101, F:234)
2025-07-23 00:12:27,728 - INFO - Processed 5080 citations. Success rate: 95.4% (H:4744, M:102, F:234)
2025-07-23 00:12:28,234 - INFO - Processed 5090 citations. Success rate: 95.4% (H:4754, M:102, F:234)
2025-07-23 00:12:28,758 - INFO - Processed 5100 citations. Success rate: 95.4% (H:4764, M:102, F:234)
2025-07-23 00:12:29,326 - INFO - Processed 5110 citations. Success rate: 95.4% (H:4774, M:102, F:234)
2025-07-23 00:12:29,857 - INFO - Processed 5120 citations. Success rate: 95.4% (H:4783, M:103, F:234)
2025-07-23 00:12:30,401 - INFO - Processed 5130 citations. Success rate: 95.4% (H:4792, M:104, F:234)
2025-07-23 00:12:30,942 - INFO - Processed 5140 citations. Success rate: 95.4% (H:4802, M:104, F:234)
2025-07-23 00:12:31,476 - INFO - Processed 5150 citations. Success rate: 95.5% (H:4812, M:104, F:234)
2025-07-23 00:12:32,009 - INFO - Processed 5160 citations. Success rate: 95.5% (H:4822, M:104, F:234)
2025-07-23 00:12:32,579 - INFO - Processed 5170 citations. Success rate: 95.5% (H:4831, M:104, F:235)
2025-07-23 00:12:33,047 - INFO - Processed 5180 citations. Success rate: 95.5% (H:4841, M:104, F:235)
2025-07-23 00:12:33,601 - INFO - Processed 5190 citations. Success rate: 95.5% (H:4850, M:104, F:236)
2025-07-23 00:12:34,150 - INFO - Processed 5200 citations. Success rate: 95.5% (H:4860, M:104, F:236)
2025-07-23 00:12:34,151 - INFO - Batch completed: 198/200 success (99.0%)
2025-07-23 00:12:34,151 - INFO - Processing batch 27: citations 5201-5400 of 493064
2025-07-23 00:12:35,077 - INFO - Processed 5210 citations. Success rate: 95.5% (H:4870, M:104, F:236)
2025-07-23 00:12:35,601 - INFO - Processed 5220 citations. Success rate: 95.5% (H:4880, M:104, F:236)
2025-07-23 00:12:36,139 - INFO - Processed 5230 citations. Success rate: 95.5% (H:4890, M:104, F:236)
2025-07-23 00:12:36,661 - INFO - Processed 5240 citations. Success rate: 95.5% (H:4900, M:104, F:236)
2025-07-23 00:12:37,224 - INFO - Processed 5250 citations. Success rate: 95.5% (H:4910, M:104, F:236)
2025-07-23 00:12:37,755 - INFO - Processed 5260 citations. Success rate: 95.5% (H:4920, M:104, F:236)
2025-07-23 00:12:38,284 - INFO - Processed 5270 citations. Success rate: 95.5% (H:4930, M:104, F:236)
2025-07-23 00:12:38,813 - INFO - Processed 5280 citations. Success rate: 95.5% (H:4940, M:104, F:236)
2025-07-23 00:12:39,351 - INFO - Processed 5290 citations. Success rate: 95.5% (H:4949, M:104, F:237)
2025-07-23 00:12:39,945 - INFO - Processed 5300 citations. Success rate: 95.5% (H:4958, M:104, F:238)
2025-07-23 00:12:40,464 - INFO - Processed 5310 citations. Success rate: 95.5% (H:4967, M:104, F:239)
2025-07-23 00:12:40,979 - INFO - Processed 5320 citations. Success rate: 95.5% (H:4977, M:104, F:239)
2025-07-23 00:12:41,556 - INFO - Processed 5330 citations. Success rate: 95.5% (H:4987, M:104, F:239)
2025-07-23 00:12:42,040 - INFO - Processed 5340 citations. Success rate: 95.5% (H:4997, M:104, F:239)
2025-07-23 00:12:42,555 - INFO - Processed 5350 citations. Success rate: 95.5% (H:5007, M:104, F:239)
2025-07-23 00:12:43,098 - INFO - Processed 5360 citations. Success rate: 95.5% (H:5017, M:104, F:239)
2025-07-23 00:12:43,651 - INFO - Processed 5370 citations. Success rate: 95.5% (H:5027, M:104, F:239)
2025-07-23 00:12:44,179 - INFO - Processed 5380 citations. Success rate: 95.6% (H:5037, M:104, F:239)
2025-07-23 00:12:44,723 - INFO - Processed 5390 citations. Success rate: 95.6% (H:5047, M:104, F:239)
2025-07-23 00:12:45,279 - INFO - Processed 5400 citations. Success rate: 95.6% (H:5057, M:104, F:239)
2025-07-23 00:12:45,280 - INFO - Batch completed: 197/200 success (98.5%)
2025-07-23 00:12:45,281 - INFO - Processing batch 28: citations 5401-5600 of 493064
2025-07-23 00:12:46,179 - INFO - Processed 5410 citations. Success rate: 95.6% (H:5066, M:105, F:239)
2025-07-23 00:12:46,710 - INFO - Processed 5420 citations. Success rate: 95.6% (H:5074, M:107, F:239)
2025-07-23 00:12:47,249 - INFO - Processed 5430 citations. Success rate: 95.6% (H:5081, M:109, F:240)
2025-07-23 00:12:47,768 - INFO - Processed 5440 citations. Success rate: 95.6% (H:5089, M:110, F:241)
2025-07-23 00:12:48,323 - INFO - Processed 5450 citations. Success rate: 95.6% (H:5099, M:110, F:241)
2025-07-23 00:12:48,853 - INFO - Processed 5460 citations. Success rate: 95.6% (H:5109, M:110, F:241)
2025-07-23 00:12:49,400 - INFO - Processed 5470 citations. Success rate: 95.6% (H:5119, M:110, F:241)
2025-07-23 00:12:49,933 - INFO - Processed 5480 citations. Success rate: 95.6% (H:5129, M:110, F:241)
2025-07-23 00:12:50,444 - INFO - Processed 5490 citations. Success rate: 95.6% (H:5137, M:112, F:241)
2025-07-23 00:12:50,981 - INFO - Processed 5500 citations. Success rate: 95.6% (H:5147, M:112, F:241)
2025-07-23 00:12:51,508 - INFO - Processed 5510 citations. Success rate: 95.6% (H:5156, M:113, F:241)
2025-07-23 00:12:52,022 - INFO - Processed 5520 citations. Success rate: 95.6% (H:5165, M:114, F:241)
2025-07-23 00:12:52,570 - INFO - Processed 5530 citations. Success rate: 95.6% (H:5175, M:114, F:241)
2025-07-23 00:12:53,102 - INFO - Processed 5540 citations. Success rate: 95.6% (H:5185, M:114, F:241)
2025-07-23 00:12:53,659 - INFO - Processed 5550 citations. Success rate: 95.7% (H:5195, M:114, F:241)
2025-07-23 00:12:54,188 - INFO - Processed 5560 citations. Success rate: 95.7% (H:5205, M:114, F:241)
2025-07-23 00:12:54,703 - INFO - Processed 5570 citations. Success rate: 95.7% (H:5215, M:114, F:241)
2025-07-23 00:12:55,230 - INFO - Processed 5580 citations. Success rate: 95.7% (H:5225, M:114, F:241)
2025-07-23 00:12:55,764 - INFO - Processed 5590 citations. Success rate: 95.7% (H:5234, M:115, F:241)
2025-07-23 00:12:56,291 - INFO - Processed 5600 citations. Success rate: 95.7% (H:5244, M:115, F:241)
2025-07-23 00:12:56,292 - INFO - Batch completed: 198/200 success (99.0%)
2025-07-23 00:12:56,292 - INFO - Processing batch 29: citations 5601-5800 of 493064
2025-07-23 00:12:57,190 - INFO - Processed 5610 citations. Success rate: 95.7% (H:5254, M:115, F:241)
2025-07-23 00:12:57,719 - INFO - Processed 5620 citations. Success rate: 95.7% (H:5264, M:115, F:241)
2025-07-23 00:12:58,261 - INFO - Processed 5630 citations. Success rate: 95.7% (H:5274, M:115, F:241)
2025-07-23 00:12:58,785 - INFO - Processed 5640 citations. Success rate: 95.7% (H:5284, M:115, F:241)
2025-07-23 00:12:59,338 - INFO - Processed 5650 citations. Success rate: 95.7% (H:5294, M:115, F:241)
2025-07-23 00:12:59,849 - INFO - Processed 5660 citations. Success rate: 95.7% (H:5304, M:115, F:241)
2025-07-23 00:13:00,395 - INFO - Processed 5670 citations. Success rate: 95.7% (H:5314, M:115, F:241)
2025-07-23 00:13:00,935 - INFO - Processed 5680 citations. Success rate: 95.8% (H:5324, M:115, F:241)
2025-07-23 00:13:01,475 - INFO - Processed 5690 citations. Success rate: 95.8% (H:5332, M:117, F:241)
2025-07-23 00:13:01,974 - INFO - Processed 5700 citations. Success rate: 95.8% (H:5338, M:121, F:241)
2025-07-23 00:13:02,512 - INFO - Processed 5710 citations. Success rate: 95.8% (H:5347, M:122, F:241)
2025-07-23 00:13:03,067 - INFO - Processed 5720 citations. Success rate: 95.8% (H:5357, M:122, F:241)
2025-07-23 00:13:03,605 - INFO - Processed 5730 citations. Success rate: 95.8% (H:5367, M:122, F:241)
2025-07-23 00:13:04,109 - INFO - Processed 5740 citations. Success rate: 95.8% (H:5377, M:122, F:241)
2025-07-23 00:13:04,641 - INFO - Processed 5750 citations. Success rate: 95.8% (H:5387, M:122, F:241)
2025-07-23 00:13:05,183 - INFO - Processed 5760 citations. Success rate: 95.8% (H:5396, M:123, F:241)
2025-07-23 00:13:05,727 - INFO - Processed 5770 citations. Success rate: 95.8% (H:5406, M:123, F:241)
2025-07-23 00:13:06,271 - INFO - Processed 5780 citations. Success rate: 95.8% (H:5415, M:124, F:241)
2025-07-23 00:13:06,793 - INFO - Processed 5790 citations. Success rate: 95.8% (H:5425, M:124, F:241)
2025-07-23 00:13:07,339 - INFO - Processed 5800 citations. Success rate: 95.8% (H:5435, M:124, F:241)
2025-07-23 00:13:07,340 - INFO - Batch completed: 200/200 success (100.0%)
2025-07-23 00:13:07,340 - INFO - Processing batch 30: citations 5801-6000 of 493064
2025-07-23 00:13:08,259 - INFO - Processed 5810 citations. Success rate: 95.9% (H:5445, M:124, F:241)
2025-07-23 00:13:08,778 - INFO - Processed 5820 citations. Success rate: 95.9% (H:5455, M:124, F:241)
2025-07-23 00:13:09,328 - INFO - Processed 5830 citations. Success rate: 95.8% (H:5464, M:124, F:242)
2025-07-23 00:13:09,862 - INFO - Processed 5840 citations. Success rate: 95.8% (H:5472, M:124, F:244)
2025-07-23 00:13:10,369 - INFO - Processed 5850 citations. Success rate: 95.8% (H:5482, M:124, F:244)
2025-07-23 00:13:10,904 - INFO - Processed 5860 citations. Success rate: 95.8% (H:5492, M:124, F:244)
2025-07-23 00:13:11,462 - INFO - Processed 5870 citations. Success rate: 95.8% (H:5502, M:124, F:244)
2025-07-23 00:13:11,976 - INFO - Processed 5880 citations. Success rate: 95.8% (H:5511, M:124, F:245)
2025-07-23 00:13:12,514 - INFO - Processed 5890 citations. Success rate: 95.8% (H:5521, M:124, F:245)
2025-07-23 00:13:13,057 - INFO - Processed 5900 citations. Success rate: 95.8% (H:5531, M:124, F:245)
2025-07-23 00:13:13,589 - INFO - Processed 5910 citations. Success rate: 95.8% (H:5539, M:124, F:247)
2025-07-23 00:13:14,110 - INFO - Processed 5920 citations. Success rate: 95.8% (H:5545, M:124, F:251)
2025-07-23 00:13:14,653 - INFO - Processed 5930 citations. Success rate: 95.7% (H:5552, M:125, F:253)
2025-07-23 00:13:15,189 - INFO - Processed 5940 citations. Success rate: 95.7% (H:5560, M:126, F:254)
2025-07-23 00:13:15,713 - INFO - Processed 5950 citations. Success rate: 95.7% (H:5568, M:127, F:255)
2025-07-23 00:13:16,246 - INFO - Processed 5960 citations. Success rate: 95.7% (H:5578, M:127, F:255)
2025-07-23 00:13:16,803 - INFO - Processed 5970 citations. Success rate: 95.7% (H:5588, M:127, F:255)
2025-07-23 00:13:17,337 - INFO - Processed 5980 citations. Success rate: 95.7% (H:5596, M:127, F:257)
2025-07-23 00:13:17,891 - INFO - Processed 5990 citations. Success rate: 95.7% (H:5606, M:127, F:257)
2025-07-23 00:13:18,391 - INFO - Processed 6000 citations. Success rate: 95.7% (H:5614, M:127, F:259)
2025-07-23 00:13:18,393 - INFO - Batch completed: 182/200 success (91.0%)
2025-07-23 00:13:18,393 - INFO - Processing batch 31: citations 6001-6200 of 493064
2025-07-23 00:13:19,283 - INFO - Processed 6010 citations. Success rate: 95.6% (H:5621, M:127, F:262)
2025-07-23 00:13:19,820 - INFO - Processed 6020 citations. Success rate: 95.6% (H:5630, M:127, F:263)
2025-07-23 00:13:20,349 - INFO - Processed 6030 citations. Success rate: 95.6% (H:5640, M:127, F:263)
2025-07-23 00:13:20,920 - INFO - Processed 6040 citations. Success rate: 95.6% (H:5650, M:127, F:263)
2025-07-23 00:13:21,448 - INFO - Processed 6050 citations. Success rate: 95.6% (H:5659, M:127, F:264)
2025-07-23 00:13:21,965 - INFO - Processed 6060 citations. Success rate: 95.6% (H:5667, M:127, F:266)
2025-07-23 00:13:22,486 - INFO - Processed 6070 citations. Success rate: 95.6% (H:5677, M:127, F:266)
2025-07-23 00:13:23,031 - INFO - Processed 6080 citations. Success rate: 95.6% (H:5687, M:127, F:266)
2025-07-23 00:13:23,577 - INFO - Processed 6090 citations. Success rate: 95.6% (H:5691, M:132, F:267)
2025-07-23 00:13:24,116 - INFO - Processed 6100 citations. Success rate: 95.6% (H:5699, M:134, F:267)
2025-07-23 00:13:24,666 - INFO - Processed 6110 citations. Success rate: 95.6% (H:5709, M:134, F:267)
2025-07-23 00:13:25,185 - INFO - Processed 6120 citations. Success rate: 95.6% (H:5719, M:134, F:267)
2025-07-23 00:13:25,705 - INFO - Processed 6130 citations. Success rate: 95.6% (H:5729, M:134, F:267)
2025-07-23 00:13:26,254 - INFO - Processed 6140 citations. Success rate: 95.7% (H:5739, M:134, F:267)
2025-07-23 00:13:26,796 - INFO - Processed 6150 citations. Success rate: 95.7% (H:5749, M:134, F:267)
2025-07-23 00:13:27,357 - INFO - Processed 6160 citations. Success rate: 95.7% (H:5759, M:134, F:267)
2025-07-23 00:13:27,840 - INFO - Processed 6170 citations. Success rate: 95.6% (H:5767, M:134, F:269)
2025-07-23 00:13:28,389 - INFO - Processed 6180 citations. Success rate: 95.6% (H:5777, M:134, F:269)
2025-07-23 00:13:28,940 - INFO - Processed 6190 citations. Success rate: 95.7% (H:5787, M:134, F:269)
2025-07-23 00:13:29,443 - INFO - Processed 6200 citations. Success rate: 95.6% (H:5795, M:134, F:271)
2025-07-23 00:13:29,445 - INFO - Batch completed: 188/200 success (94.0%)
2025-07-23 00:13:29,445 - INFO - Processing batch 32: citations 6201-6400 of 493064
2025-07-23 00:13:30,358 - INFO - Processed 6210 citations. Success rate: 95.6% (H:5805, M:134, F:271)
2025-07-23 00:13:30,879 - INFO - Processed 6220 citations. Success rate: 95.6% (H:5815, M:134, F:271)
2025-07-23 00:13:31,411 - INFO - Processed 6230 citations. Success rate: 95.7% (H:5825, M:134, F:271)
2025-07-23 00:13:31,939 - INFO - Processed 6240 citations. Success rate: 95.7% (H:5835, M:134, F:271)
2025-07-23 00:13:32,442 - INFO - Processed 6250 citations. Success rate: 95.7% (H:5845, M:134, F:271)
2025-07-23 00:13:32,993 - INFO - Processed 6260 citations. Success rate: 95.7% (H:5855, M:134, F:271)
2025-07-23 00:13:33,534 - INFO - Processed 6270 citations. Success rate: 95.7% (H:5865, M:134, F:271)
2025-07-23 00:13:34,066 - INFO - Processed 6280 citations. Success rate: 95.7% (H:5875, M:134, F:271)
2025-07-23 00:13:34,619 - INFO - Processed 6290 citations. Success rate: 95.7% (H:5885, M:134, F:271)
2025-07-23 00:13:35,132 - INFO - Processed 6300 citations. Success rate: 95.7% (H:5895, M:134, F:271)
2025-07-23 00:13:35,682 - INFO - Processed 6310 citations. Success rate: 95.7% (H:5905, M:134, F:271)
2025-07-23 00:13:36,222 - INFO - Processed 6320 citations. Success rate: 95.7% (H:5915, M:134, F:271)
2025-07-23 00:13:36,745 - INFO - Processed 6330 citations. Success rate: 95.7% (H:5925, M:134, F:271)
2025-07-23 00:13:37,272 - INFO - Processed 6340 citations. Success rate: 95.7% (H:5935, M:134, F:271)
2025-07-23 00:13:37,814 - INFO - Processed 6350 citations. Success rate: 95.7% (H:5945, M:134, F:271)
2025-07-23 00:13:38,367 - INFO - Processed 6360 citations. Success rate: 95.7% (H:5955, M:134, F:271)
2025-07-23 00:13:38,911 - INFO - Processed 6370 citations. Success rate: 95.7% (H:5964, M:134, F:272)
2025-07-23 00:13:39,418 - INFO - Processed 6380 citations. Success rate: 95.7% (H:5974, M:134, F:272)
2025-07-23 00:13:39,985 - INFO - Processed 6390 citations. Success rate: 95.7% (H:5984, M:134, F:272)
2025-07-23 00:13:40,507 - INFO - Processed 6400 citations. Success rate: 95.8% (H:5994, M:134, F:272)
2025-07-23 00:13:40,509 - INFO - Batch completed: 199/200 success (99.5%)
2025-07-23 00:13:40,509 - INFO - Processing batch 33: citations 6401-6600 of 493064
2025-07-23 00:13:41,414 - INFO - Processed 6410 citations. Success rate: 95.8% (H:6003, M:135, F:272)
2025-07-23 00:13:41,933 - INFO - Processed 6420 citations. Success rate: 95.8% (H:6013, M:135, F:272)
2025-07-23 00:13:42,463 - INFO - Processed 6430 citations. Success rate: 95.8% (H:6023, M:135, F:272)
2025-07-23 00:13:43,006 - INFO - Processed 6440 citations. Success rate: 95.8% (H:6033, M:135, F:272)
2025-07-23 00:13:43,554 - INFO - Processed 6450 citations. Success rate: 95.8% (H:6043, M:135, F:272)
2025-07-23 00:13:44,077 - INFO - Processed 6460 citations. Success rate: 95.8% (H:6053, M:135, F:272)
2025-07-23 00:13:44,595 - INFO - Processed 6470 citations. Success rate: 95.8% (H:6063, M:135, F:272)
2025-07-23 00:13:45,165 - INFO - Processed 6480 citations. Success rate: 95.8% (H:6073, M:135, F:272)
2025-07-23 00:13:45,675 - INFO - Processed 6490 citations. Success rate: 95.8% (H:6083, M:135, F:272)
2025-07-23 00:13:46,223 - INFO - Processed 6500 citations. Success rate: 95.8% (H:6093, M:135, F:272)
2025-07-23 00:13:46,770 - INFO - Processed 6510 citations. Success rate: 95.8% (H:6103, M:135, F:272)
2025-07-23 00:13:47,258 - INFO - Processed 6520 citations. Success rate: 95.8% (H:6113, M:135, F:272)
2025-07-23 00:13:47,788 - INFO - Processed 6530 citations. Success rate: 95.8% (H:6123, M:135, F:272)
2025-07-23 00:13:48,346 - INFO - Processed 6540 citations. Success rate: 95.8% (H:6133, M:135, F:272)
2025-07-23 00:13:48,868 - INFO - Processed 6550 citations. Success rate: 95.8% (H:6143, M:135, F:272)
2025-07-23 00:13:49,418 - INFO - Processed 6560 citations. Success rate: 95.9% (H:6153, M:135, F:272)
2025-07-23 00:13:49,961 - INFO - Processed 6570 citations. Success rate: 95.8% (H:6162, M:135, F:273)
2025-07-23 00:13:50,467 - INFO - Processed 6580 citations. Success rate: 95.9% (H:6172, M:135, F:273)
2025-07-23 00:13:51,025 - INFO - Processed 6590 citations. Success rate: 95.8% (H:6181, M:135, F:274)
2025-07-23 00:13:51,558 - INFO - Processed 6600 citations. Success rate: 95.8% (H:6187, M:135, F:278)
2025-07-23 00:13:51,559 - INFO - Batch completed: 194/200 success (97.0%)
2025-07-23 00:13:51,559 - INFO - Processing batch 34: citations 6601-6800 of 493064
2025-07-23 00:13:52,479 - INFO - Processed 6610 citations. Success rate: 95.8% (H:6196, M:135, F:279)
2025-07-23 00:13:53,025 - INFO - Processed 6620 citations. Success rate: 95.8% (H:6206, M:135, F:279)
2025-07-23 00:13:53,549 - INFO - Processed 6630 citations. Success rate: 95.8% (H:6215, M:135, F:280)
2025-07-23 00:13:54,032 - INFO - Processed 6640 citations. Success rate: 95.8% (H:6224, M:135, F:281)
2025-07-23 00:13:54,591 - INFO - Processed 6650 citations. Success rate: 95.8% (H:6234, M:135, F:281)
2025-07-23 00:13:55,112 - INFO - Processed 6660 citations. Success rate: 95.8% (H:6244, M:135, F:281)
2025-07-23 00:13:55,677 - INFO - Processed 6670 citations. Success rate: 95.8% (H:6253, M:136, F:281)
2025-07-23 00:13:56,197 - INFO - Processed 6680 citations. Success rate: 95.8% (H:6262, M:137, F:281)
2025-07-23 00:13:56,701 - INFO - Processed 6690 citations. Success rate: 95.8% (H:6271, M:138, F:281)
2025-07-23 00:13:57,234 - INFO - Processed 6700 citations. Success rate: 95.8% (H:6281, M:138, F:281)
2025-07-23 00:13:57,787 - INFO - Processed 6710 citations. Success rate: 95.8% (H:6291, M:138, F:281)
2025-07-23 00:13:58,323 - INFO - Processed 6720 citations. Success rate: 95.8% (H:6300, M:139, F:281)
2025-07-23 00:13:58,837 - INFO - Processed 6730 citations. Success rate: 95.8% (H:6309, M:140, F:281)
2025-07-23 00:13:59,395 - INFO - Processed 6740 citations. Success rate: 95.8% (H:6318, M:140, F:282)
2025-07-23 00:13:59,915 - INFO - Processed 6750 citations. Success rate: 95.8% (H:6328, M:140, F:282)
2025-07-23 00:14:00,454 - INFO - Processed 6760 citations. Success rate: 95.8% (H:6338, M:140, F:282)
2025-07-23 00:14:01,014 - INFO - Processed 6770 citations. Success rate: 95.8% (H:6348, M:140, F:282)
2025-07-23 00:14:01,545 - INFO - Processed 6780 citations. Success rate: 95.8% (H:6358, M:140, F:282)
2025-07-23 00:14:02,046 - INFO - Processed 6790 citations. Success rate: 95.8% (H:6368, M:140, F:282)
2025-07-23 00:14:02,582 - INFO - Processed 6800 citations. Success rate: 95.9% (H:6378, M:140, F:282)
2025-07-23 00:14:02,583 - INFO - Batch completed: 196/200 success (98.0%)
2025-07-23 00:14:02,583 - INFO - Processing batch 35: citations 6801-7000 of 493064
2025-07-23 00:14:03,495 - INFO - Processed 6810 citations. Success rate: 95.9% (H:6388, M:140, F:282)
2025-07-23 00:14:04,023 - INFO - Processed 6820 citations. Success rate: 95.9% (H:6398, M:140, F:282)
2025-07-23 00:14:04,569 - INFO - Processed 6830 citations. Success rate: 95.8% (H:6406, M:140, F:284)
2025-07-23 00:14:05,083 - INFO - Processed 6840 citations. Success rate: 95.8% (H:6413, M:140, F:287)
2025-07-23 00:14:05,637 - INFO - Processed 6850 citations. Success rate: 95.8% (H:6420, M:140, F:290)
2025-07-23 00:14:06,166 - INFO - Processed 6860 citations. Success rate: 95.7% (H:6428, M:140, F:292)
2025-07-23 00:14:06,704 - INFO - Processed 6870 citations. Success rate: 95.7% (H:6437, M:140, F:293)
2025-07-23 00:14:07,233 - INFO - Processed 6880 citations. Success rate: 95.7% (H:6447, M:140, F:293)
2025-07-23 00:14:07,764 - INFO - Processed 6890 citations. Success rate: 95.7% (H:6456, M:140, F:294)
2025-07-23 00:14:08,331 - INFO - Processed 6900 citations. Success rate: 95.7% (H:6464, M:140, F:296)
2025-07-23 00:14:08,877 - INFO - Processed 6910 citations. Success rate: 95.7% (H:6472, M:140, F:298)
2025-07-23 00:14:09,407 - INFO - Processed 6920 citations. Success rate: 95.7% (H:6481, M:140, F:299)
2025-07-23 00:14:09,903 - INFO - Processed 6930 citations. Success rate: 95.7% (H:6491, M:140, F:299)
2025-07-23 00:14:10,437 - INFO - Processed 6940 citations. Success rate: 95.7% (H:6501, M:140, F:299)
2025-07-23 00:14:10,968 - INFO - Processed 6950 citations. Success rate: 95.7% (H:6509, M:141, F:300)
2025-07-23 00:14:11,551 - INFO - Processed 6960 citations. Success rate: 95.7% (H:6519, M:141, F:300)
2025-07-23 00:14:12,082 - INFO - Processed 6970 citations. Success rate: 95.7% (H:6529, M:141, F:300)
